frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections
1.700000000000000000e+01,1.021832855517414060e+02,6.645173079446956876e+01,-9.519005478324767469e-03,2.961737285691294801e+02,2.381652805020351149e-02,nan,nan,9.728249511966724938e+00,1.000000000000000000e+00
1.700000000000000000e+01,1.000350003732546789e+01,7.538981773583628865e+01,-6.361690511180122243e-03,1.972850217981899164e+02,8.377693363359839385e-02,nan,nan,1.097139048728549149e+01,1.000000000000000000e+00
1.700000000000000000e+01,3.699569262582866713e+01,1.045734537243428264e+02,-3.203594397247198824e-03,9.837184911349299909e+01,2.851512116728777135e-01,nan,nan,9.304957746511053784e+00,1.000000000000000000e+00
1.700000000000000000e+01,1.698673106724352522e+02,1.133342430354280737e+02,-1.582766502702774927e-02,4.937641466051126145e+02,2.463968692239215663e-02,nan,nan,1.027688801312594613e+01,1.000000000000000000e+00
1.700000000000000000e+01,3.276851513245253500e+01,5.254756267161788230e+01,-7.739943975420456208e-03,2.404526196145562835e+02,5.566893104028358685e-02,nan,nan,1.200902013782100219e+01,1.000000000000000000e+00
1.700000000000000000e+01,9.690691473696323044e+01,1.239539638901660510e+02,-8.417000280923698369e-03,2.616583666366456669e+02,1.285856703769673315e-01,nan,nan,5.475963923005881639e+00,1.000000000000000000e+00
1.700000000000000000e+01,1.501708895969585456e+02,1.232222072784604876e+02,-8.125180359938559069e-03,2.525184186439637699e+02,4.901343862959695041e-02,nan,nan,1.487699197171054344e+01,1.000000000000000000e+00
1.700000000000000000e+01,3.873481223298077225e+01,3.565219102200003221e+01,-3.331753816457357249e-03,1.023858671503658684e+02,2.441959507049006328e-01,nan,nan,1.652106658317558896e+01,1.000000000000000000e+00
1.700000000000000000e+01,1.117655790197883903e+02,6.477289475146092457e+01,-2.418785025983503662e-03,7.379122139861937058e+01,3.130610911500235627e-01,nan,nan,9.728249511966724938e+00,1.000000000000000000e+00
1.800000000000000000e+01,3.506094993227854673e+01,7.540484127600385023e+01,-9.999925404603454693e-03,3.112363846756515500e+02,2.825605006907616623e-02,nan,nan,1.102603578197875400e+01,1.000000000000000000e+00
1.800000000000000000e+01,1.943771944050445200e+02,1.596552951836298746e+02,-1.437177412503180818e-02,4.481649048455369666e+02,5.650543866004364979e-02,nan,nan,2.289971947778391836e+01,1.000000000000000000e+00
1.800000000000000000e+01,4.535340542946185138e+01,7.004604435581114785e+00,-8.302692363102017609e-03,2.580781846514167341e+02,6.826769761790008051e-02,nan,nan,1.407925962010674681e+01,1.000000000000000000e+00
1.800000000000000000e+01,5.414587783320243375e+01,5.769604618458348710e+01,-2.295015131940568789e-03,6.991468551719893298e+01,3.282617775334406574e-01,nan,nan,7.648710619027154323e+00,1.000000000000000000e+00
