frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections
1.200000000000000000e+01,5.312176045472082997e+00,2.364655611385604317e+01,-8.385356183844444936e-03,2.604411605242584642e+02,3.505028736896242947e-02,nan,nan,1.237594549141327072e+01,1.000000000000000000e+00
1.200000000000000000e+01,2.185656748129310358e+02,6.631896857369224563e+01,-7.401084599718703999e-03,2.295923224157777156e+02,5.341159501041092827e-02,nan,nan,1.196080862701290215e+01,1.000000000000000000e+00
1.200000000000000000e+01,7.426808177227461272e+01,9.694614746454314513e+01,-7.186702474792229511e-03,2.228732018276494387e+02,5.933535974495374177e-02,nan,nan,7.775738902448241952e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.280512516456843457e+02,1.273284665299560601e+02,-6.608294336306338480e-03,2.047448525868981051e+02,8.254468707264051019e-02,nan,nan,7.654428445947558224e+00,1.000000000000000000e+00
1.200000000000000000e+01,2.085763827968710302e+02,1.400577875303426651e+02,-7.182041611497253994e-03,2.227271220062349357e+02,4.775556050442786304e-02,nan,nan,1.293595406966961825e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.233091140498167135e+02,1.613590819119052711e+01,-6.638024395625812674e-03,2.056766460082398567e+02,7.781039519282684225e-02,nan,nan,1.001266189016857133e+01,1.000000000000000000e+00
1.200000000000000000e+01,5.201349479575987544e+01,3.865229014684535969e+01,-7.433760784767036271e-03,2.306164527054417306e+02,1.887012230131162038e-01,nan,nan,9.008583233577594385e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.478424454037185569e+02,6.502476475754430396e+01,-6.858617713312793393e-03,2.125904365259075917e+02,9.298082523695838653e-02,nan,nan,5.574683430300699349e+00,1.000000000000000000e+00
1.200000000000000000e+01,3.207930325391765791e+01,8.663986204547053660e+01,-1.343731263010666810e-02,4.187785432703701076e+02,6.723087338645383770e-02,nan,nan,7.680998813298399064e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.085956187567845745e+02,9.292808167795809027e+01,-4.820244958438693432e-03,1.487041757275709415e+02,8.160553303342210629e-02,nan,nan,1.043585541487127166e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.143898272858690319e+02,1.198651790402220598e+02,-6.208458260535751859e-03,1.922132723093541813e+02,2.832198402151375749e-01,nan,nan,3.459634553226086595e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.874423751155729292e+02,1.398509878568919760e+02,-8.894805908381066967e-03,2.764082292988789504e+02,3.059823568866304466e-02,nan,nan,1.108137502226158055e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.898441918929431154e+02,1.582531556455777491e+02,-6.348913291279598831e-03,1.966153850745897955e+02,1.100120079288111619e-01,nan,nan,4.473589696461332643e+00,1.000000000000000000e+00
1.300000000000000000e+01,1.523477826712658043e+02,2.139290037036198555e+01,-2.784539624065438673e-02,8.703537445904764809e+02,4.931457699556496266e-03,nan,nan,7.670465024942497934e+00,1.000000000000000000e+00
1.300000000000000000e+01,1.891637949455774788e+02,3.562977175423524301e+01,-1.412073667775886471e-02,4.401982795966927142e+02,2.315889997256836974e-02,nan,nan,9.684429888164178379e+00,1.000000000000000000e+00
1.300000000000000000e+01,1.631828604547920349e+02,4.922833015514675736e+01,-9.846595872718827414e-03,3.062390351421789205e+02,3.524499801965008672e-02,nan,nan,1.351798996548404297e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.560018056965927826e+02,7.530438995021123105e+01,-4.135937458129817189e-03,1.272567504092851607e+02,2.180303256526073818e-01,nan,nan,6.340286416379128376e+00,1.000000000000000000e+00
